id	alter	zivilstand	geschlecht	pihh	kaufkraft	einkauf
11016	43	Verheiratet	Mann	4	mittel	6411
11017	71	Verheiratet	Mann	2	sehr hoch	14200
11019	44	Verheiratet	Mann	3	tief	2446
11020	85	Konkubinat	Mann	5	sehr hoch	13393
11021	61	Verheiratet	Mann	3	hoch	10394
11023	64	Verheiratet	Mann	2	sehr hoch	21803
11024	64	Konkubinat	Mann	4	mittel	5063
11027	64	Verheiratet	Mann	2	sehr hoch	25204
11028	68	Verheiratet	Mann	2	sehr hoch	25420
11030	58	Verheiratet	Mann	2	sehr hoch	10580
11031	60	Verheiratet	Mann	3	sehr hoch	22425
11032	53	Single	Mann	1	hoch	11054
11033	51	Verheiratet	Mann	2	sehr hoch	19934
11034	53	Single	Frau	1	mittel	4645
11035	64	Konkubinat	Mann	2	sehr hoch	21137
11036	51	Konkubinat	Frau	4	mittel	5970
11042	63	Konkubinat	Mann	4	sehr hoch	33570
11043	66	Single	Frau	1	tief	1774
11044	36	Single	Mann	1	tief	1611
11045	48	Verheiratet	Mann	6	tief	2730
11046	41	Single	Mann	1	tief	545
11047	75	Single	Frau	1	hoch	8841
11048	57	Single	Frau	1	hoch	13247
11051	65	Konkubinat	Frau	2	hoch	13914
11052	40	Verheiratet	Frau	2	hoch	17863
11053	61	Konkubinat	Mann	2	sehr hoch	19837
11054	65	Single	Frau	1	sehr hoch	23073
11055	57	Verheiratet	Mann	2	sehr hoch	22286
11056	71	Konkubinat	Mann	3	sehr hoch	23093
11057	60	Verheiratet	Mann	3	hoch	9787
11058	81	Verheiratet	Mann	3	sehr hoch	13902
11059	69	Verheiratet	Mann	2	mittel	7121
11061	69	Verheiratet	Mann	2	sehr hoch	16920
11062	84	Verheiratet	Mann	3	sehr hoch	20458
11063	76	Verheiratet	Mann	3	hoch	13926
11064	69	Konkubinat	Frau	2	sehr hoch	31500
11065	52	Single	Frau	1	sehr hoch	22018
11066	58	Verheiratet	Frau	2	hoch	6469
11070	56	Verheiratet	Mann	3	hoch	12056
11071	61	Verheiratet	Mann	2	sehr hoch	15574
11073	59	Konkubinat	Mann	2	hoch	6399
11074	40	Single	Mann	1	mittel	4557
11076	45	Verheiratet	Mann	4	mittel	1789
11077	52	Konkubinat	Mann	8	mittel	6034
11080	62	Konkubinat	Frau	2	sehr hoch	25553
11081	55	Single	Frau	1	sehr hoch	13431
11082	66	Verheiratet	Mann	3	sehr hoch	17743
11083	76	Konkubinat	Frau	3	hoch	9630
11084	41	Verheiratet	Mann	3	mittel	4450
11086	39	Konkubinat	Mann	2	tief	1787
11087	83	Verheiratet	Mann	2	hoch	13560
11088	44	Konkubinat	Mann	3	mittel	6028
11089	35	Single	Mann	1	mittel	4068
11090	62	Verheiratet	Mann	2	mittel	3320
11091	44	Verheiratet	Mann	4	mittel	3575
11092	36	Verheiratet	Mann	4	tief	2073
11093	41	Single	Frau	1	mittel	4130
11094	47	Verheiratet	Mann	6	mittel	3862
11096	63	Single	Mann	1	sehr hoch	12494
11097	67	Single	Frau	1	mittel	4307
11099	65	Verheiratet	Mann	2	sehr hoch	16330
11100	44	Single	Frau	1	mittel	4142
11102	60	Verheiratet	Mann	3	mittel	6160
11103	69	Single	Mann	1	sehr hoch	23637
11104	82	Verheiratet	Mann	4	sehr hoch	21451
11105	89	Single	Frau	1	mittel	3654
11107	52	Verheiratet	Mann	3	hoch	10961
11109	41	Verheiratet	Mann	4	tief	1986
11110	61	Verheiratet	Mann	2	mittel	2888
11111	51	Single	Frau	1	hoch	9305
11112	56	Verheiratet	Mann	2	sehr hoch	24582
11113	75	Single	Frau	1	hoch	12045
11114	62	Single	Mann	1	hoch	5322
11115	60	Konkubinat	Mann	3	hoch	5604
11116	63	Single	Frau	1	hoch	10468
11117	43	Verheiratet	Mann	8	tief	489
11118	59	Single	Frau	1	hoch	7603
11120	62	Single	Frau	1	mittel	1810
11122	53	Konkubinat	Mann	4	mittel	6147
11123	55	Single	Mann	1	mittel	4110
11126	58	Konkubinat	Frau	2	mittel	6073
11127	49	Single	Mann	1	hoch	14237
11128	61	Single	Frau	1	mittel	6964
11130	58	Verheiratet	Mann	4	mittel	3581
11131	66	Verheiratet	Mann	3	sehr hoch	21407
11132	50	Single	Frau	1	hoch	6080
11133	61	Single	Frau	1	sehr hoch	25879
11134	67	Verheiratet	Mann	2	mittel	8566
11136	67	Single	Frau	1	hoch	8497
11137	63	Single	Mann	1	mittel	5751
11138	87	Verheiratet	Mann	7	sehr hoch	8275
11139	62	Verheiratet	Mann	4	sehr hoch	10346
11140	48	Verheiratet	Mann	3	mittel	1452
11141	49	Single	Frau	1	mittel	5405
11142	67	Single	Mann	1	hoch	8532
11143	62	Konkubinat	Frau	2	sehr hoch	12252
11144	51	Konkubinat	Frau	2	hoch	15501
11145	50	Verheiratet	Mann	2	mittel	4835
11146	66	Verheiratet	Mann	2	hoch	15872
11147	60	Konkubinat	Mann	4	hoch	9204
11148	52	Konkubinat	Mann	2	sehr hoch	16645
11149	71	Single	Frau	1	mittel	2624
11150	60	Verheiratet	Mann	3	hoch	11820
11152	74	Konkubinat	Mann	4	sehr hoch	33304
11153	51	Single	Frau	1	mittel	4485
11154	57	Verheiratet	Mann	2	hoch	8238
11155	58	Konkubinat	Mann	3	hoch	8377
11156	59	Verheiratet	Mann	3	mittel	4096
11157	43	Verheiratet	Mann	2	sehr hoch	14749
11158	81	Verheiratet	Mann	4	sehr hoch	17882
11159	85	Verheiratet	Mann	3	sehr hoch	22589
11160	41	Verheiratet	Mann	7	mittel	4804
11162	59	Verheiratet	Mann	3	sehr hoch	10322
11163	53	Verheiratet	Mann	2	sehr hoch	18017
11164	45	Konkubinat	Frau	3	mittel	5604
11165	59	Konkubinat	Mann	2	hoch	9814
11166	74	Konkubinat	Mann	3	sehr hoch	18964
11168	77	Single	Frau	1	hoch	7975
11169	43	Single	Frau	1	mittel	4707
11170	55	Verheiratet	Frau	2	hoch	17560
11171	52	Single	Mann	1	hoch	10841
11172	66	Verheiratet	Mann	3	sehr hoch	20956
11173	86	Verheiratet	Mann	4	sehr hoch	21377
11174	61	Verheiratet	Mann	4	sehr hoch	32230
11175	67	Konkubinat	Frau	2	mittel	5832
11176	65	Verheiratet	Mann	3	hoch	16344
11178	85	Single	Mann	1	hoch	8847
11179	54	Verheiratet	Mann	4	hoch	12898
11180	69	Verheiratet	Mann	3	sehr hoch	23048
11181	49	Konkubinat	Mann	2	mittel	2635
11182	57	Verheiratet	Mann	4	hoch	12591
11183	66	Konkubinat	Mann	3	sehr hoch	13475
11185	62	Konkubinat	Mann	2	hoch	15743
11186	56	Single	Frau	1	hoch	21800
11187	53	Single	Mann	1	hoch	7831
11188	49	Verheiratet	Mann	2	hoch	19429
11189	79	Verheiratet	Mann	2	mittel	6524
11191	86	Verheiratet	Mann	2	mittel	3522
11192	57	Verheiratet	Mann	2	hoch	12315
11193	53	Single	Frau	1	mittel	4333
11194	50	Verheiratet	Mann	2	sehr hoch	15131
11195	47	Verheiratet	Mann	4	mittel	5981
11196	37	Verheiratet	Mann	4	tief	2383
11197	52	Verheiratet	Mann	4	mittel	5409
11198	70	Verheiratet	Mann	4	hoch	12969
11199	64	Single	Frau	1	mittel	5282
11200	70	Single	Frau	1	sehr hoch	15362
11201	54	Single	Frau	1	hoch	14411
11202	70	Verheiratet	Mann	2	sehr hoch	9533
11203	48	Verheiratet	Mann	6	hoch	11851
11204	68	Verheiratet	Mann	2	sehr hoch	8874
11205	45	Single	Mann	1	mittel	5082
11206	79	Verheiratet	Mann	3	sehr hoch	25403
11208	41	Verheiratet	Mann	4	sehr hoch	14831
11209	66	Single	Mann	1	hoch	5522
11210	78	Konkubinat	Mann	2	mittel	3346
11211	57	Single	Mann	1	hoch	11529
11214	60	Verheiratet	Mann	2	sehr hoch	7182
11215	68	Verheiratet	Mann	3	hoch	7265
11216	45	Single	Mann	1	mittel	5810
11217	57	Verheiratet	Mann	2	sehr hoch	24495
11218	67	Verheiratet	Mann	3	sehr hoch	21532
11219	45	Single	Mann	1	tief	1530
11220	65	Single	Frau	1	mittel	6379
11222	63	Single	Mann	1	sehr hoch	27924
11223	43	Single	Mann	1	mittel	3987
11224	42	Verheiratet	Mann	2	tief	3220
11225	81	Verheiratet	Mann	2	sehr hoch	16173
11226	37	Verheiratet	Mann	3	mittel	5372
11227	68	Verheiratet	Mann	3	mittel	4106
11230	43	Konkubinat	Mann	2	mittel	5769
11231	89	Konkubinat	Mann	4	sehr hoch	14415
11232	59	Verheiratet	Mann	2	sehr hoch	19277
11233	78	Verheiratet	Mann	2	sehr hoch	14111
11234	69	Verheiratet	Mann	2	hoch	10594
11235	43	Verheiratet	Mann	3	tief	2357
11236	47	Single	Mann	1	hoch	11084
11237	85	Single	Frau	1	hoch	10097
11238	51	Konkubinat	Mann	2	mittel	5771
11239	50	Verheiratet	Mann	5	tief	2660
11241	56	Verheiratet	Mann	3	hoch	9399
11242	61	Verheiratet	Mann	2	sehr hoch	12352
11243	57	Single	Frau	1	hoch	14352
11244	46	Verheiratet	Mann	4	mittel	5814
11245	50	Single	Mann	1	mittel	4470
11246	38	Verheiratet	Mann	3	mittel	5161
11247	59	Verheiratet	Mann	4	hoch	14903
11248	41	Single	Frau	1	hoch	13960
11249	55	Konkubinat	Mann	3	sehr hoch	12763
11250	45	Verheiratet	Mann	2	mittel	6254
11252	64	Verheiratet	Frau	3	hoch	13458
11253	62	Verheiratet	Mann	3	sehr hoch	16804
11254	62	Verheiratet	Mann	3	hoch	21703
11255	88	Konkubinat	Mann	3	sehr hoch	17597
11256	61	Verheiratet	Mann	1	sehr hoch	9628
11257	52	Single	Frau	1	hoch	7732
11258	66	Verheiratet	Mann	5	hoch	18206
11260	85	Konkubinat	Mann	2	sehr hoch	20727
11262	47	Single	Mann	1	hoch	11937
11263	87	Verheiratet	Mann	2	sehr hoch	19655
11264	57	Konkubinat	Mann	2	mittel	4571
11265	41	Single	Mann	1	mittel	5723
11266	86	Single	Mann	1	sehr hoch	24901
11268	35	Single	Frau	1	mittel	4628
11269	58	Single	Mann	1	hoch	12306
11270	52	Verheiratet	Mann	7	mittel	4940
11271	66	Single	Mann	1	sehr hoch	26691
11272	59	Verheiratet	Mann	3	hoch	12309
11273	40	Konkubinat	Mann	2	mittel	5095
11274	65	Konkubinat	Frau	2	sehr hoch	18226
11277	69	Verheiratet	Mann	2	hoch	13512
11278	50	Verheiratet	Mann	4	hoch	8002
11279	65	Verheiratet	Mann	4	hoch	15458
11280	49	Verheiratet	Mann	7	mittel	5877
11281	73	Verheiratet	Mann	2	sehr hoch	19012
11282	32	Single	Mann	1	tief	2583
11283	67	Konkubinat	Mann	2	hoch	9070
11286	86	Konkubinat	Mann	8	sehr hoch	5374
11287	48	Single	Frau	1	mittel	2201
11288	72	Verheiratet	Mann	2	sehr hoch	25298
11289	72	Single	Mann	1	mittel	5405
11290	60	Single	Mann	1	mittel	3534
11291	40	Verheiratet	Mann	5	mittel	4273
11292	42	Verheiratet	Mann	4	hoch	10579
11294	73	Single	Mann	1	hoch	9722
11295	78	Konkubinat	Frau	4	sehr hoch	14327
11296	61	Verheiratet	Mann	2	hoch	7344
11297	84	Single	Frau	1	sehr hoch	8253
11298	56	Single	Frau	1	hoch	6267
11300	49	Verheiratet	Mann	2	sehr hoch	21185
11301	56	Verheiratet	Frau	5	sehr hoch	15893
11302	54	Single	Frau	1	mittel	4807
11303	61	Verheiratet	Mann	5	sehr hoch	10468
11305	75	Single	Mann	1	hoch	13734
11306	38	Single	Mann	1	tief	1501
11308	82	Konkubinat	Mann	2	mittel	7741
11311	39	Single	Frau	1	mittel	7297
11313	62	Verheiratet	Mann	3	sehr hoch	33405
11314	36	Konkubinat	Mann	3	hoch	9068
11315	47	Verheiratet	Mann	3	tief	2434
11316	46	Single	Mann	1	mittel	3546
11317	40	Konkubinat	Mann	4	hoch	10914
11318	68	Single	Frau	1	mittel	3345
11319	56	Konkubinat	Mann	5	sehr hoch	15431
11320	60	Verheiratet	Mann	3	hoch	9775
11321	52	Single	Mann	1	hoch	9135
11322	45	Verheiratet	Mann	2	hoch	13244
11324	56	Konkubinat	Mann	3	hoch	7638
11325	83	Single	Frau	1	mittel	7144
11326	83	Single	Mann	1	hoch	12084
11327	71	Single	Mann	1	hoch	6592
11329	66	Verheiratet	Mann	2	hoch	9154
11330	87	Konkubinat	Mann	2	hoch	16005
11331	66	Single	Mann	1	hoch	9352
11332	60	Konkubinat	Mann	3	hoch	8898
11333	51	Verheiratet	Mann	4	mittel	2758
11334	72	Single	Mann	1	hoch	17004
11335	63	Konkubinat	Mann	2	sehr hoch	14710
11336	41	Verheiratet	Mann	5	hoch	9825
11338	38	Verheiratet	Mann	3	tief	2123
11339	48	Verheiratet	Mann	2	hoch	14854
11340	44	Verheiratet	Mann	3	hoch	14782
11341	47	Verheiratet	Mann	2	hoch	3196
11342	66	Single	Mann	1	sehr hoch	22242
11343	60	Verheiratet	Mann	2	mittel	7205
11344	64	Konkubinat	Mann	3	mittel	7580
11345	47	Verheiratet	Mann	3	sehr hoch	24606
11348	56	Verheiratet	Mann	4	sehr hoch	30487
11349	54	Single	Frau	1	hoch	14505
11350	62	Verheiratet	Frau	3	mittel	1878
11351	86	Konkubinat	Mann	4	mittel	3804
11353	51	Konkubinat	Frau	2	hoch	19242
11355	85	Single	Mann	1	hoch	8682
11356	61	Verheiratet	Mann	3	hoch	10606
11357	69	Verheiratet	Mann	3	hoch	18286
11358	79	Single	Mann	1	sehr hoch	14128
11359	44	Verheiratet	Mann	2	mittel	6434
11360	74	Single	Frau	1	mittel	7573
11361	65	Single	Frau	1	mittel	5393
11363	55	Verheiratet	Mann	6	hoch	7750
11364	69	Konkubinat	Mann	5	sehr hoch	10319
11365	57	Verheiratet	Mann	2	sehr hoch	12453
11367	64	Verheiratet	Mann	2	mittel	5051
11368	87	Verheiratet	Mann	3	sehr hoch	8116
11369	73	Konkubinat	Mann	5	hoch	15745
11370	52	Konkubinat	Mann	2	tief	1802
11371	87	Verheiratet	Mann	4	sehr hoch	16768
11372	53	Konkubinat	Frau	2	sehr hoch	29151
11373	48	Verheiratet	Mann	2	mittel	6554
11374	79	Konkubinat	Mann	2	hoch	10325
11375	88	Verheiratet	Mann	4	sehr hoch	30990
11376	52	Verheiratet	Mann	2	hoch	12061
11377	63	Single	Frau	1	hoch	13064
11378	72	Konkubinat	Mann	2	sehr hoch	30563
11379	66	Verheiratet	Mann	2	sehr hoch	24552
11380	62	Verheiratet	Mann	2	hoch	6726
11381	46	Konkubinat	Mann	2	hoch	11279
11382	39	Verheiratet	Mann	2	hoch	9451
11383	85	Konkubinat	Mann	2	mittel	5029
11384	56	Konkubinat	Mann	2	mittel	4469
11386	76	Konkubinat	Mann	3	hoch	10997
11387	55	Konkubinat	Mann	4	sehr hoch	25605
11389	66	Single	Mann	1	sehr hoch	15731
11391	69	Verheiratet	Mann	2	sehr hoch	27789
11392	68	Konkubinat	Mann	4	hoch	14657
11393	58	Single	Mann	1	sehr hoch	20260
11394	88	Konkubinat	Mann	2	sehr hoch	21459
11395	78	Single	Mann	1	mittel	2716
11397	73	Konkubinat	Mann	3	sehr hoch	26583
11398	63	Konkubinat	Mann	3	hoch	21484
11399	54	Verheiratet	Mann	8	hoch	6647
11403	41	Konkubinat	Frau	2	mittel	7802
11404	31	Konkubinat	Mann	3	hoch	10526
11407	44	Verheiratet	Mann	4	tief	2868
11408	55	Verheiratet	Mann	2	sehr hoch	25827
11409	76	Single	Mann	1	hoch	10340
11410	62	Verheiratet	Mann	2	sehr hoch	22378
11413	47	Verheiratet	Mann	8	mittel	3799
11414	35	Verheiratet	Mann	3	mittel	4089
11415	59	Verheiratet	Mann	2	hoch	7712
11418	78	Konkubinat	Mann	2	sehr hoch	15520
11419	66	Verheiratet	Mann	3	hoch	16878
11423	50	Konkubinat	Mann	3	tief	1327
11424	63	Verheiratet	Frau	3	mittel	3318
11426	45	Verheiratet	Mann	2	hoch	11411
11427	44	Konkubinat	Mann	8	tief	2035
11428	64	Verheiratet	Mann	2	hoch	11679
11429	62	Single	Mann	1	sehr hoch	32417
11430	57	Verheiratet	Mann	2	hoch	14863
11431	79	Verheiratet	Mann	2	sehr hoch	18785
11432	39	Verheiratet	Frau	3	tief	2260
11433	33	Verheiratet	Frau	3	mittel	5183
11434	71	Konkubinat	Frau	3	sehr hoch	23320
11435	65	Konkubinat	Frau	3	hoch	10970
11436	82	Single	Mann	1	mittel	5648
11437	79	Verheiratet	Mann	3	sehr hoch	25072
11438	88	Verheiratet	Mann	2	sehr hoch	14364
11439	64	Single	Mann	1	tief	1384
11443	69	Verheiratet	Mann	2	sehr hoch	20331
11445	45	Verheiratet	Mann	2	hoch	14969
11446	60	Single	Mann	1	sehr hoch	16824
11447	48	Verheiratet	Mann	8	mittel	6648
11448	67	Verheiratet	Mann	3	sehr hoch	22316
11449	36	Verheiratet	Mann	3	sehr hoch	17915
11451	48	Single	Mann	1	tief	1233
11452	45	Verheiratet	Mann	3	mittel	4496
11453	61	Verheiratet	Mann	5	sehr hoch	25196
11454	63	Verheiratet	Mann	2	sehr hoch	11473
11455	51	Verheiratet	Mann	2	hoch	9808
11456	58	Konkubinat	Mann	2	sehr hoch	26915
11457	71	Single	Mann	1	sehr hoch	9535
11458	55	Verheiratet	Mann	2	hoch	9057
11459	61	Verheiratet	Mann	2	hoch	10466
11460	53	Verheiratet	Mann	2	sehr hoch	25250
11462	76	Single	Mann	1	sehr hoch	16485
11464	34	Single	Mann	1	tief	1636
11465	61	Single	Frau	1	hoch	6425
11466	60	Verheiratet	Mann	4	mittel	4433
11467	61	Verheiratet	Mann	2	sehr hoch	8991
11468	52	Single	Frau	1	hoch	11373
11470	47	Single	Frau	1	hoch	17745
11471	62	Verheiratet	Mann	3	sehr hoch	15750
11474	65	Single	Mann	1	hoch	10500
11475	62	Verheiratet	Mann	2	mittel	4464
11476	48	Verheiratet	Frau	4	hoch	9869
11477	47	Single	Mann	1	hoch	16138
11478	59	Single	Mann	1	hoch	11109
11479	64	Verheiratet	Mann	2	mittel	5185
11480	43	Verheiratet	Frau	2	mittel	6048
11481	38	Verheiratet	Mann	5	tief	1970
11482	64	Single	Mann	1	hoch	8805
11483	57	Verheiratet	Mann	2	sehr hoch	8471
11484	63	Konkubinat	Mann	2	hoch	12109
11485	85	Single	Mann	1	mittel	3589
11486	63	Konkubinat	Frau	2	sehr hoch	21831
11487	87	Konkubinat	Mann	2	sehr hoch	24409
11488	83	Verheiratet	Mann	2	sehr hoch	20384
11489	79	Konkubinat	Mann	2	sehr hoch	20487
11490	46	Konkubinat	Frau	4	hoch	13589
11492	68	Verheiratet	Mann	2	sehr hoch	14015
11493	84	Konkubinat	Mann	3	sehr hoch	18746
11494	75	Single	Mann	1	mittel	3511
11497	62	Single	Frau	1	hoch	11283
11498	55	Single	Frau	1	mittel	2791
11499	64	Single	Mann	1	hoch	12975
11500	60	Konkubinat	Mann	5	tief	2063
11501	51	Verheiratet	Mann	2	hoch	14741
11502	61	Verheiratet	Mann	2	hoch	14800
11503	67	Verheiratet	Mann	5	sehr hoch	16814
11504	70	Konkubinat	Mann	2	sehr hoch	27621
11505	43	Konkubinat	Mann	2	sehr hoch	30211
11506	57	Verheiratet	Mann	2	sehr hoch	21025
11507	69	Single	Mann	1	mittel	4380
11508	48	Single	Frau	1	mittel	7407
11509	90	Verheiratet	Mann	2	hoch	9085
11511	63	Single	Mann	1	sehr hoch	16151
11512	50	Single	Frau	1	hoch	11377
11513	39	Konkubinat	Mann	2	mittel	6637
11514	68	Verheiratet	Mann	2	sehr hoch	24379
11517	50	Single	Mann	1	sehr hoch	17416
11518	76	Verheiratet	Mann	2	sehr hoch	16272
11521	68	Konkubinat	Frau	2	hoch	4411
11522	49	Single	Frau	1	mittel	4390
11524	45	Verheiratet	Mann	5	hoch	10252
11525	58	Verheiratet	Mann	2	mittel	3069
11526	36	Verheiratet	Frau	3	sehr hoch	3772
11527	33	Konkubinat	Mann	3	hoch	8344
11528	55	Verheiratet	Mann	2	hoch	12536
11529	50	Verheiratet	Mann	2	hoch	12978
11530	56	Verheiratet	Mann	2	hoch	12928
11532	81	Konkubinat	Frau	3	tief	2555
11534	67	Verheiratet	Mann	3	sehr hoch	26396
11535	39	Single	Mann	1	hoch	7396
11536	71	Konkubinat	Mann	2	mittel	5751
11537	89	Konkubinat	Mann	3	hoch	12154
11538	67	Single	Frau	1	sehr hoch	19701
11539	67	Single	Mann	1	mittel	3484
11542	86	Verheiratet	Mann	3	sehr hoch	9487
11543	80	Verheiratet	Mann	2	hoch	9705
11544	64	Single	Mann	1	sehr hoch	23827
11545	64	Konkubinat	Mann	2	sehr hoch	31704
11546	61	Verheiratet	Mann	3	sehr hoch	27779
11548	61	Verheiratet	Mann	2	sehr hoch	12592
11550	44	Verheiratet	Mann	3	tief	1943
11551	66	Konkubinat	Mann	2	hoch	10608
11552	51	Single	Mann	1	hoch	6513
11557	51	Single	Frau	1	mittel	4992
11559	47	Konkubinat	Mann	2	sehr hoch	11911
11561	45	Verheiratet	Mann	6	mittel	4092
11563	63	Verheiratet	Mann	8	hoch	9088
11564	48	Verheiratet	Mann	3	mittel	6629
11565	57	Single	Frau	1	mittel	3878
11566	68	Single	Frau	1	hoch	15134
11568	56	Konkubinat	Frau	2	sehr hoch	24641
11569	46	Verheiratet	Frau	2	sehr hoch	12461
11570	43	Verheiratet	Frau	5	tief	3167
11571	65	Verheiratet	Mann	1	mittel	5670
11573	66	Verheiratet	Mann	2	mittel	5258
11574	85	Verheiratet	Mann	3	sehr hoch	16497
11575	49	Konkubinat	Frau	3	sehr hoch	29639
11577	60	Verheiratet	Mann	5	mittel	8651
11578	61	Verheiratet	Mann	2	sehr hoch	17606
11579	61	Single	Mann	1	hoch	8672
11581	78	Konkubinat	Mann	4	hoch	12612
11582	59	Verheiratet	Mann	2	mittel	3771
11584	60	Konkubinat	Mann	2	hoch	10260
11585	70	Verheiratet	Mann	2	sehr hoch	21389
11586	64	Single	Mann	1	mittel	3820
11588	55	Konkubinat	Frau	2	mittel	5441
11590	84	Verheiratet	Frau	2	sehr hoch	18432
11591	55	Verheiratet	Mann	5	mittel	6066
11592	61	Single	Frau	1	hoch	13057
11593	40	Verheiratet	Mann	4	tief	3022
11595	39	Konkubinat	Frau	3	mittel	3842
11596	59	Konkubinat	Mann	2	hoch	16925
11597	64	Verheiratet	Mann	2	hoch	11409
11598	53	Verheiratet	Mann	7	mittel	5897
11601	63	Single	Frau	1	sehr hoch	12280
11602	43	Single	Mann	1	hoch	15022
11603	76	Verheiratet	Mann	2	hoch	9248
11607	63	Konkubinat	Mann	2	hoch	11700
11608	63	Single	Mann	1	hoch	10470
11609	47	Single	Frau	1	hoch	17344
11610	83	Verheiratet	Mann	3	sehr hoch	20193
11611	53	Verheiratet	Mann	4	hoch	15980
11612	79	Single	Mann	1	mittel	3668
11614	88	Verheiratet	Mann	2	sehr hoch	19834
11615	60	Single	Mann	1	hoch	11205
11616	58	Single	Frau	1	hoch	11860
11617	66	Konkubinat	Mann	2	sehr hoch	31370
11618	40	Verheiratet	Mann	2	hoch	10240
11619	57	Verheiratet	Mann	2	mittel	3328
11620	50	Single	Frau	1	hoch	12110
11621	58	Verheiratet	Mann	3	sehr hoch	9146
11623	81	Verheiratet	Mann	2	mittel	4242
11624	68	Konkubinat	Mann	2	hoch	5890
11625	66	Verheiratet	Mann	2	sehr hoch	18475
11626	50	Verheiratet	Mann	5	sehr hoch	20796
11627	66	Verheiratet	Mann	2	sehr hoch	33420
11628	46	Single	Mann	1	mittel	4350
11630	84	Verheiratet	Mann	1	hoch	11777
11632	67	Verheiratet	Mann	2	mittel	1729
11634	85	Konkubinat	Mann	3	hoch	20359
11635	43	Verheiratet	Mann	4	hoch	16600
11636	57	Verheiratet	Mann	2	hoch	16084
11637	59	Verheiratet	Mann	2	hoch	12752
11638	42	Verheiratet	Mann	3	mittel	4882
11639	63	Verheiratet	Mann	2	hoch	7328
11640	84	Verheiratet	Mann	2	hoch	17177
11641	58	Verheiratet	Mann	2	sehr hoch	16413
11642	64	Verheiratet	Mann	2	sehr hoch	12000
11644	78	Single	Mann	1	hoch	9685
11645	47	Verheiratet	Mann	2	sehr hoch	17730
11646	48	Konkubinat	Mann	3	tief	2477
11648	54	Single	Mann	1	mittel	4406
11649	47	Single	Mann	1	hoch	18468
11650	73	Konkubinat	Mann	2	sehr hoch	15410
11651	56	Verheiratet	Mann	2	sehr hoch	13049
11652	46	Single	Frau	1	mittel	5869
11653	67	Verheiratet	Mann	2	hoch	13288
11654	59	Verheiratet	Mann	2	sehr hoch	24495
11656	44	Verheiratet	Mann	4	tief	2621
11657	57	Konkubinat	Frau	2	sehr hoch	16478
11658	59	Konkubinat	Frau	2	sehr hoch	18772
11659	86	Konkubinat	Mann	3	hoch	18719
11660	35	Verheiratet	Mann	5	sehr hoch	22142
11661	62	Single	Mann	1	sehr hoch	13338
11664	56	Verheiratet	Mann	6	mittel	4543
11665	55	Verheiratet	Mann	2	hoch	11851
11666	60	Single	Mann	1	hoch	13303
11667	62	Verheiratet	Mann	2	sehr hoch	27859
11668	43	Verheiratet	Mann	3	hoch	13445
11669	60	Verheiratet	Mann	3	hoch	11330
11670	51	Verheiratet	Mann	2	mittel	5329
11672	89	Verheiratet	Mann	4	sehr hoch	23356
11674	50	Verheiratet	Mann	2	sehr hoch	25767
11678	45	Verheiratet	Mann	2	mittel	5632
11679	47	Verheiratet	Mann	2	hoch	13563
11681	62	Verheiratet	Mann	3	hoch	8025
11682	61	Verheiratet	Mann	2	sehr hoch	21217
11683	33	Konkubinat	Frau	3	hoch	10289
11684	76	Konkubinat	Frau	2	hoch	6926
11685	62	Konkubinat	Frau	2	sehr hoch	11359
11686	41	Verheiratet	Mann	3	sehr hoch	19643
11687	33	Konkubinat	Mann	3	hoch	3628
11688	38	Verheiratet	Frau	4	tief	1901
11689	34	Verheiratet	Mann	4	tief	3191
11690	63	Konkubinat	Frau	2	hoch	8325
11691	68	Verheiratet	Mann	5	hoch	4236
11694	57	Verheiratet	Mann	7	hoch	7857
11695	52	Single	Frau	1	mittel	3455
11696	59	Konkubinat	Frau	4	sehr hoch	14101
11697	47	Konkubinat	Mann	3	sehr hoch	23697
11698	66	Verheiratet	Frau	3	sehr hoch	20005
11699	37	Konkubinat	Mann	2	mittel	3458
11700	49	Single	Frau	1	mittel	4826
11701	68	Verheiratet	Mann	3	hoch	12538
11703	54	Single	Mann	1	sehr hoch	9993
11704	78	Konkubinat	Mann	3	hoch	16233
11707	40	Verheiratet	Mann	7	tief	1856
11708	41	Verheiratet	Mann	5	mittel	2913
11709	69	Single	Mann	1	hoch	11837
11710	77	Konkubinat	Mann	2	sehr hoch	16519
11712	82	Verheiratet	Mann	2	hoch	16876
11715	49	Single	Mann	1	mittel	1994
11716	44	Single	Frau	1	tief	2109
11717	45	Verheiratet	Mann	2	sehr hoch	22998
11718	56	Verheiratet	Mann	8	sehr hoch	18045
11719	45	Konkubinat	Mann	3	hoch	12216
11720	58	Verheiratet	Mann	2	mittel	4482
11721	59	Verheiratet	Mann	2	sehr hoch	27548
11722	62	Single	Frau	1	sehr hoch	18566
11723	62	Verheiratet	Mann	3	hoch	8320
11725	63	Verheiratet	Mann	2	sehr hoch	43440
11726	88	Verheiratet	Mann	2	sehr hoch	22954
11727	90	Verheiratet	Mann	3	sehr hoch	27334
11728	62	Single	Frau	1	hoch	12075
11729	50	Konkubinat	Mann	2	hoch	14037
11730	62	Verheiratet	Mann	3	sehr hoch	16244
11731	49	Verheiratet	Mann	7	hoch	10919
11732	35	Single	Frau	1	tief	2065
11733	61	Verheiratet	Mann	2	sehr hoch	12733
